Type,Days for shipment (scheduled),Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount Rate,Order Item Quantity,Sales,Order Region,Order State,Product Name,Shipping Mode,Day of Week,Month,Year,Week of Year
PAYMENT,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Goyang,Corea del Sur,0.150000006,1,327.75,Eastern Asia,Gyeonggi,Smart watch ,Standard Class,6,12,2017,48
TRANSFER,4,Sporting Goods,Powder Springs,EE. UU.,Corporate,GA,Fitness,Pacific Asia,Goyang,Corea del Sur,0.159999996,1,327.75,Eastern Asia,Gyeonggi,Smart watch ,Standard Class,6,12,2017,48
DEBIT,4,Sporting Goods,Lilburn,EE. UU.,Corporate,GA,Fitness,Pacific Asia,Goyang,Corea del Sur,0.170000002,1,327.75,Eastern Asia,Gyeonggi,Smart watch ,Standard Class,6,12,2017,48
DEBIT,4,Sporting Goods,Parkville,EE. UU.,Home Office,MD,Fitness,Pacific Asia,Singapur,Singapur,0.180000007,1,327.75,Southeast Asia,Singapur,Smart watch ,Standard Class,6,12,2017,48
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Depok,Indonesia,0.200000003,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Standard Class,6,12,2017,48
DEBIT,4,Sporting Goods,Saint Paul,EE. UU.,Consumer,MN,Fitness,Pacific Asia,Depok,Indonesia,0.25,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Standard Class,6,12,2017,48
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Depok,Indonesia,0.0,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Standard Class,6,12,2017,48
PAYMENT,4,Sporting Goods,Lockport,EE. UU.,Corporate,NY,Fitness,Pacific Asia,Depok,Indonesia,0.01,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Standard Class,6,12,2017,48
DEBIT,4,Sporting Goods,Detroit,EE. UU.,Corporate,MI,Fitness,Pacific Asia,Depok,Indonesia,0.02,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Standard Class,6,12,2017,48
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Pasig,Filipinas,0.029999999,1,327.75,Southeast Asia,Capital Nacional,Smart watch ,Standard Class,6,12,2017,48
TRANSFER,4,Sporting Goods,Hialeah,EE. UU.,Home Office,FL,Fitness,Pacific Asia,Pasig,Filipinas,0.039999999,1,327.75,Southeast Asia,Capital Nacional,Smart watch ,Standard Class,6,12,2017,48
PAYMENT,4,Sporting Goods,Los Angeles,EE. UU.,Home Office,CA,Fitness,Pacific Asia,Surabaya,Indonesia,0.050000001,1,327.75,Southeast Asia,Java Oriental,Smart watch ,Standard Class,6,12,2017,48
PAYMENT,2,Sporting Goods,Brooklyn,EE. UU.,Home Office,NY,Fitness,Pacific Asia,Surabaya,Indonesia,0.059999999,1,327.75,Southeast Asia,Java Oriental,Smart watch ,Second Class,6,12,2017,48
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Lahore,Pakistán,0.07,1,327.75,South Asia,Punyab,Smart watch ,Standard Class,6,12,2017,48
TRANSFER,4,Sporting Goods,Beloit,EE. UU.,Home Office,WI,Fitness,Pacific Asia,Lahore,Pakistán,0.090000004,1,327.75,South Asia,Punyab,Smart watch ,Standard Class,6,12,2017,48
PAYMENT,2,Sporting Goods,Los Angeles,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Geelong,Australia,0.100000001,1,327.75,Oceania,Victoria,Smart watch ,Second Class,6,12,2017,48
DEBIT,2,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Geelong,Australia,0.119999997,1,327.75,Oceania,Victoria,Smart watch ,Second Class,6,12,2017,48
DEBIT,2,Sporting Goods,Hamilton,EE. UU.,Consumer,OH,Fitness,Pacific Asia,Ichalkaranji,India,0.129999995,1,327.75,South Asia,Maharashtra,Smart watch ,Second Class,6,12,2017,48
TRANSFER,2,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Palembang,Indonesia,0.150000006,1,327.75,Southeast Asia,Sumatra Meridional,Smart watch ,Second Class,6,12,2017,48
TRANSFER,0,Sporting Goods,Greenville,EE. UU.,Corporate,NC,Fitness,Pacific Asia,Kota,India,0.159999996,1,327.75,South Asia,Rajastán,Smart watch ,Same Day,6,12,2017,48
TRANSFER,0,Sporting Goods,Dallas,EE. UU.,Corporate,TX,Fitness,Pacific Asia,Newcastle,Australia,0.170000002,1,327.75,Oceania,Nueva Gales del Sur,Smart watch ,Same Day,6,12,2017,48
DEBIT,4,Sporting Goods,Miami,EE. UU.,Consumer,FL,Fitness,Pacific Asia,Newcastle,Australia,0.180000007,1,327.75,Oceania,Nueva Gales del Sur,Smart watch ,Standard Class,6,12,2017,48
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Newcastle,Australia,0.200000003,1,327.75,Oceania,Nueva Gales del Sur,Smart watch ,Standard Class,6,12,2017,48
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,LATAM,Tegucigalpa,Honduras,0.050000001,5,499.9500122,Central America,Francisco Morazán,Nike Men's Free 5.0+ Running Shoe,Second Class,4,4,2015,15
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Managua,Nicaragua,0.01,5,299.9500122,Central America,Managua,Perfect Fitness Perfect Rip Deck,Second Class,0,3,2015,10
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Managua,Nicaragua,0.02,5,299.9500122,Central America,Managua,Perfect Fitness Perfect Rip Deck,Second Class,0,3,2015,10
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Juazeiro,Brasil,0.02,5,299.9500122,South America,Bahía,Perfect Fitness Perfect Rip Deck,Second Class,1,4,2017,15
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Petapa,Guatemala,0.059999999,5,299.9500122,Central America,Guatemala,Perfect Fitness Perfect Rip Deck,Second Class,5,3,2015,13
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,São Bernardo do Campo,Brasil,0.059999999,5,299.9500122,South America,São Paulo,Perfect Fitness Perfect Rip Deck,Second Class,6,4,2017,13
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,San Martín,El Salvador,0.129999995,5,299.9500122,Central America,Cuscatlán,Perfect Fitness Perfect Rip Deck,Second Class,4,4,2015,14
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,San Salvador,El Salvador,0.150000006,5,299.9500122,Central America,San Salvador,Perfect Fitness Perfect Rip Deck,Second Class,5,2,2015,9
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Lima,Perú,0.150000006,5,299.9500122,South America,Lima (ciudad),Perfect Fitness Perfect Rip Deck,Second Class,3,4,2015,18
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Dos Quebradas,Colombia,0.180000007,5,299.9500122,South America,Risaralda,Perfect Fitness Perfect Rip Deck,Second Class,5,2,2017,7
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Irapuato,México,0.25,5,299.9500122,Central America,Guanajuato,Perfect Fitness Perfect Rip Deck,Second Class,2,2,2017,7
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Santo Domingo,República Dominicana,0.02,5,250.0,Caribbean,Santo Domingo,Nike Men's Dri-FIT Victory Golf Polo,Second Class,5,2,2015,9
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Ocotlán,México,0.02,5,199.9499969,Central America,Jalisco,Under Armour Girls' Toddler Spine Surge Runni,Second Class,2,5,2015,19
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Mexico City,México,0.029999999,5,250.0,Central America,Distrito Federal,Nike Men's Dri-FIT Victory Golf Polo,Second Class,0,3,2017,13
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Presidente Dutra,Brasil,0.050000001,5,250.0,South America,Marañón,Nike Men's Dri-FIT Victory Golf Polo,Second Class,4,5,2015,22
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Santo Domingo,República Dominicana,0.059999999,5,199.9499969,Caribbean,Santo Domingo,Under Armour Girls' Toddler Spine Surge Runni,Second Class,6,4,2017,17
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,San Salvador,El Salvador,0.090000004,5,199.9499969,Central America,San Salvador,Under Armour Girls' Toddler Spine Surge Runni,Second Class,5,2,2015,9
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Mauá,Brasil,0.119999997,5,250.0,South America,São Paulo,Nike Men's Dri-FIT Victory Golf Polo,Second Class,2,3,2017,9
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Mauá,Brasil,0.129999995,5,250.0,South America,São Paulo,Nike Men's Dri-FIT Victory Golf Polo,Second Class,2,3,2017,9
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,São Paulo,Brasil,0.129999995,5,250.0,South America,São Paulo,Nike Men's Dri-FIT Victory Golf Polo,Second Class,6,3,2015,11
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,São Paulo,Brasil,0.180000007,5,250.0,South America,São Paulo,Nike Men's Dri-FIT Victory Golf Polo,Second Class,2,1,2017,3
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Pacific Asia,Murray Bridge,Australia,0.01,5,499.9500122,Oceania,Australia del Sur,Nike Men's Free 5.0+ Running Shoe,Second Class,2,3,2016,13
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Pacific Asia,Newcastle,Australia,0.100000001,5,499.9500122,Oceania,Nueva Gales del Sur,Nike Men's Free 5.0+ Running Shoe,Second Class,6,1,2016,4
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Ho Chi Minh City,Vietnam,0.02,5,299.9500122,Southeast Asia,Ciudad Ho Chi Minh,Perfect Fitness Perfect Rip Deck,Second Class,1,12,2015,49
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Qom,Irán,0.029999999,5,299.9500122,South Asia,Qom,Perfect Fitness Perfect Rip Deck,Second Class,6,10,2016,43
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Manukau City,Nueva Zelanda,0.039999999,5,299.9500122,Oceania,Auckland,Perfect Fitness Perfect Rip Deck,Second Class,4,4,2016,13
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Lismore,Australia,0.059999999,5,299.9500122,Oceania,Nueva Gales del Sur,Perfect Fitness Perfect Rip Deck,Second Class,1,2,2016,7
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Christchurch,Nueva Zelanda,0.200000003,5,299.9500122,Oceania,Canterbury,Perfect Fitness Perfect Rip Deck,Second Class,6,3,2016,12
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Kabul,Afganistán,0.02,5,250.0,South Asia,Kabul,Nike Men's Dri-FIT Victory Golf Polo,Second Class,1,10,2015,44
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Melbourne,Australia,0.039999999,5,250.0,Oceania,Victoria,Nike Men's Dri-FIT Victory Golf Polo,Second Class,5,12,2015,52
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Melbourne,Australia,0.129999995,5,199.9499969,Oceania,Victoria,Under Armour Girls' Toddler Spine Surge Runni,Second Class,5,12,2015,52
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,USCA,Houston,Estados Unidos,0.059999999,5,299.9500122,US Center ,Texas,Perfect Fitness Perfect Rip Deck,Second Class,3,4,2016,14
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,USCA,Tulsa,Estados Unidos,0.129999995,5,299.9500122,US Center ,Oklahoma,Perfect Fitness Perfect Rip Deck,Second Class,1,6,2016,26
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,San Francisco,Estados Unidos,0.100000001,5,199.9499969,West of USA ,California,Under Armour Girls' Toddler Spine Surge Runni,Second Class,6,6,2016,25
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Moreno Valley,Estados Unidos,0.100000001,5,250.0,West of USA ,California,Nike Men's Dri-FIT Victory Golf Polo,Second Class,1,8,2016,33
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Oakland,Estados Unidos,0.170000002,5,250.0,West of USA ,California,Nike Men's Dri-FIT Victory Golf Polo,Second Class,4,5,2016,20
PAYMENT,2,Accessories,Caguas,Puerto Rico,Home Office,PR,Outdoors,USCA,Philadelphia,Estados Unidos,0.029999999,5,124.9499969,East of USA,Pensilvania,Team Golf Pittsburgh Steelers Putter Grip,Second Class,6,4,2016,14
PAYMENT,4,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Africa,Zaria,Nigeria,0.25,1,50.0,West Africa,Kaduna,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,2,11,2016,46
PAYMENT,4,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Africa,Kinshasa,República Democrática del Congo,0.25,1,99.98999786,Central Africa,Kinshasa,Nike Men's Free 5.0+ Running Shoe,Standard Class,6,11,2016,45
PAYMENT,4,Men's Footwear,Aguadilla,Puerto Rico,Home Office,PR,Apparel,Africa,Luanda,Angola,0.0,1,129.9900055,Central Africa,Luanda,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,4,10,2016,42
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Kampala,Uganda,0.0,1,129.9900055,East Africa,Kampala,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,0,10,2016,43
PAYMENT,4,Men's Footwear,Aguadilla,Puerto Rico,Home Office,PR,Apparel,Africa,Luanda,Angola,0.01,1,129.9900055,Central Africa,Luanda,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,4,10,2016,42
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Port Harcourt,Nigeria,0.02,1,129.9900055,West Africa,Ríos,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,6,9,2016,37
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Johannesburg,SudAfrica,0.029999999,1,129.9900055,Southern Africa,Gauteng,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,1,10,2016,41
PAYMENT,4,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Minna,Nigeria,0.029999999,1,59.99000168,West Africa,Níger,Perfect Fitness Perfect Rip Deck,Standard Class,0,1,2017,1
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Kinshasa,República Democrática del Congo,0.039999999,1,129.9900055,Central Africa,Kinshasa,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,5,12,2016,49
PAYMENT,4,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Constantina,Argelia,0.090000004,1,59.99000168,North Africa,Constantina,Perfect Fitness Perfect Rip Deck,Standard Class,6,12,2016,50
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Abakaliki,Nigeria,0.150000006,1,129.9900055,West Africa,Ebonyi,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,1,11,2016,46
PAYMENT,4,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Johannesburg,SudAfrica,0.159999996,1,59.99000168,Southern Africa,Gauteng,Perfect Fitness Perfect Rip Deck,Standard Class,1,10,2016,41
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Kano,Nigeria,0.159999996,1,129.9900055,West Africa,Kano,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,1,10,2016,40
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Stellenbosch,SudAfrica,0.170000002,1,129.9900055,Southern Africa,Cabo Occidental,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,0,10,2016,40
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Casablanca,Marruecos,0.180000007,1,129.9900055,North Africa,Gran Casablanca,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,5,8,2016,34
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Kinshasa,República Democrática del Congo,0.25,1,129.9900055,Central Africa,Kinshasa,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,6,11,2016,45
PAYMENT,4,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Abu Kabir,Egipto,0.25,1,59.99000168,North Africa,Ash Sharqiyah,Perfect Fitness Perfect Rip Deck,Standard Class,5,8,2016,34
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Tangier,Marruecos,0.25,1,129.9900055,North Africa,Tánger-Tetuán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,1,8,2016,35
PAYMENT,4,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Africa,Maseru,Lesoto,0.25,1,59.99000168,Southern Africa,Maseru,Perfect Fitness Perfect Rip Deck,Standard Class,4,12,2016,52
PAYMENT,4,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Africa,Dakar,Senegal,0.07,1,50.0,West Africa,Dakar,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,2,11,2016,48
PAYMENT,4,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Africa,Johannesburg,SudAfrica,0.119999997,1,50.0,Southern Africa,Gauteng,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,1,10,2016,41
PAYMENT,4,Electronics,Caguas,Puerto Rico,Home Office,PR,Outdoors,Africa,Soweto,SudAfrica,0.01,1,31.98999977,Southern Africa,Gauteng,Bridgestone e6 Straight Distance NFL Tennesse,Standard Class,4,8,2016,34
PAYMENT,4,Accessories,Caguas,Puerto Rico,Home Office,PR,Outdoors,Africa,Antananarivo,Madagascar,0.090000004,1,24.98999977,East Africa,Analamanga,Team Golf New England Patriots Putter Grip,Standard Class,3,1,2017,1
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Lagos,Nigeria,0.029999999,1,299.980011,West Africa,Lagos,Diamondback Women's Serene Classic Comfort Bi,Standard Class,3,1,2017,1
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Port Harcourt,Nigeria,0.039999999,1,299.980011,West Africa,Ríos,Diamondback Women's Serene Classic Comfort Bi,Standard Class,6,9,2016,37
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Dakar,Senegal,0.07,1,299.980011,West Africa,Dakar,Diamondback Women's Serene Classic Comfort Bi,Standard Class,2,11,2016,48
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Abakaliki,Nigeria,0.07,1,299.980011,West Africa,Ebonyi,Diamondback Women's Serene Classic Comfort Bi,Standard Class,1,11,2016,46
PAYMENT,4,Camping & Hiking,Carolina,Puerto Rico,Home Office,PR,Fan Shop,Africa,Antananarivo,Madagascar,0.119999997,1,299.980011,East Africa,Analamanga,Diamondback Women's Serene Classic Comfort Bi,Standard Class,3,9,2016,37
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Dar es Salaam,Tanzania,0.129999995,1,299.980011,East Africa,Dar es Salaam,Diamondback Women's Serene Classic Comfort Bi,Standard Class,0,1,2017,3
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Casablanca,Marruecos,0.150000006,1,299.980011,North Africa,Gran Casablanca,Diamondback Women's Serene Classic Comfort Bi,Standard Class,5,8,2016,34
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Johannesburg,SudAfrica,0.170000002,1,299.980011,Southern Africa,Gauteng,Diamondback Women's Serene Classic Comfort Bi,Standard Class,1,10,2016,41
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Kampala,Uganda,0.180000007,1,299.980011,East Africa,Kampala,Diamondback Women's Serene Classic Comfort Bi,Standard Class,0,10,2016,43
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Africa,Kampala,Uganda,0.200000003,1,299.980011,East Africa,Kampala,Diamondback Women's Serene Classic Comfort Bi,Standard Class,0,10,2016,43
PAYMENT,4,Computers,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Fontenay-aux-Roses,Francia,0.180000007,1,1500.0,Western Europe,Isla de Francia,Dell Laptop,Standard Class,4,10,2017,43
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Europe,Badalona,España,0.150000006,1,129.9900055,Southern Europe,Cataluña,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,0,7,2017,31
PAYMENT,4,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,Europe,Badalona,España,0.159999996,1,129.9900055,Southern Europe,Cataluña,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,0,7,2017,31
PAYMENT,4,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Gothenburg,Suecia,0.100000001,1,50.0,Northern Europe,Västra Götaland,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,3,8,2017,31
PAYMENT,4,Kids' Golf Clubs,Caguas,Puerto Rico,Home Office,PR,Outdoors,Europe,Glasgow,Reino Unido,0.01,1,199.0,Northern Europe,Escocia,Mio ALPHA Heart Rate Monitor/Sport Watch,Standard Class,3,9,2017,36
PAYMENT,4,Fishing,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Europe,Viersen,Alemania,0.02,1,399.980011,Western Europe,Renania del Norte-Westfalia,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,0,6,2015,25
PAYMENT,4,Camping & Hiking,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Europe,Viersen,Alemania,0.170000002,1,299.980011,Western Europe,Renania del Norte-Westfalia,Diamondback Women's Serene Classic Comfort Bi,Standard Class,0,6,2015,25
PAYMENT,4,Books ,Caguas,Puerto Rico,Home Office,PR,Book Shop,Europe,Turku,Finlandia,0.100000001,1,31.07999992,Northern Europe,Finlandia del Sudoeste,Sports Books ,Standard Class,4,10,2017,40
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Estocolmo,Suecia,0.0,1,452.0400085,Northern Europe,Estocolmo,Web Camera,Standard Class,0,10,2017,42
PAYMENT,4,Consumer Electronics,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Monza,Italia,0.0,1,252.8800049,Southern Europe,Lombardía,Industrial consumer electronics,Standard Class,5,11,2017,44
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Swindon,Reino Unido,0.01,1,452.0400085,Northern Europe,Inglaterra,Web Camera,Standard Class,3,10,2017,41
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Brest,Francia,0.01,1,452.0400085,Western Europe,Bretaña,Web Camera,Standard Class,5,10,2017,41
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Le Chesnay,Francia,0.029999999,1,452.0400085,Western Europe,Isla de Francia,Web Camera,Standard Class,5,10,2017,41
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Malakoff,Francia,0.07,1,452.0400085,Western Europe,Isla de Francia,Web Camera,Standard Class,0,10,2017,42
PAYMENT,4,Consumer Electronics,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Valladolid,España,0.100000001,1,252.8800049,Southern Europe,Castilla y León,Industrial consumer electronics,Standard Class,3,11,2017,44
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Sevran,Francia,0.119999997,1,452.0400085,Western Europe,Isla de Francia,Web Camera,Standard Class,2,10,2017,41
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Utrecht,Países Bajos,0.129999995,1,452.0400085,Western Europe,Utrecht,Web Camera,Standard Class,5,10,2017,41
PAYMENT,4,Computers,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Madrid,España,0.150000006,1,1500.0,Southern Europe,Madrid,Dell Laptop,Standard Class,6,10,2017,43
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Vincennes,Francia,0.150000006,1,452.0400085,Western Europe,Isla de Francia,Web Camera,Standard Class,2,10,2017,41
PAYMENT,4,Cameras ,Caguas,Puerto Rico,Home Office,PR,Technology,Europe,Berlín,Alemania,0.159999996,1,452.0400085,Western Europe,Berlín,Web Camera,Standard Class,1,10,2017,42
